record_id,collection_zone,district,ward_number,collection_date,collection_time,waste_source,collection_point_id,latitude,longitude,waste_category,sub_waste_type,waste_weight_kg,waste_volume_m3,moisture_content_pct,organic_content_pct,plastic_content_pct,metal_content_pct,glass_content_pct,paper_content_pct,hazardous_content_pct,contamination_level,odor_level,temperature_c,humidity_pct,rainfall_mm,air_quality_index,collection_frequency_days,bin_fill_level_pct,overflow_status,vehicle_type,vehicle_capacity_kg,distance_to_processing_km,travel_time_min,fuel_consumption_l,traffic_density,processing_facility,recycling_feasibility_score,compost_quality_score,energy_recovery_score,landfill_priority_score,resource_recovery_score,collection_priority_score,route_efficiency_score,operational_cost_usd,carbon_emission_kg,farmland_reuse_potential,management_decision
SWM_100065,West Zone,District_B,58,2024-09-18,14:13,Commercial,CP_9561,13.964931,71.520206,Mixed,Municipal Mixed,499.71,9.34,59.73,53.03,3.36,48.42,31.95,17.57,14.7,6.02,5.82,38.2,80.88,78.78,61,4,30.25,Yes,Compactor Truck,10595,20.96,153,37.27,Moderate,Waste Processing Unit,22.46,37.22,43.21,43.94,61.29,94.31,24.07,108.04,27.71,High,Energy Recovery
SWM_100066,North Zone,District_F,51,2025-07-27,13:52,Hospital,CP_2196,33.720822,86.728514,Metal,Steel,243.01,9.83,78.22,84.65,73.51,12.61,30.2,27.63,12.63,7.28,7.76,35.72,33.31,65.4,274,2,98.77,No,Mini Truck,8799,56.31,55,3.64,Low,Recovery Center,16.48,13.17,72.6,81.78,21.35,50.59,84.07,450.37,67.36,Low,Landfill
SWM_100067,Urban Zone,District_E,37,2025-05-09,00:19,Residential,CP_8041,25.120083,82.742456,Plastic,PET,252.09,6.87,63.56,87.33,50.9,38.06,6.4,27.69,0.14,2.47,7.26,44.78,27.44,48.18,256,4,84.01,No,Mini Truck,5124,13.04,109,23.09,High,Transfer Station,73.31,61.6,18.8,35.54,78.38,55.42,0.52,466.15,9.06,Medium,Energy Recovery
SWM_100068,East Zone,District_F,33,2025-06-09,05:40,Institutional,CP_9424,29.62628,73.871936,Mixed,Municipal Mixed,767.3,4.54,32.79,14.89,24.45,43.83,39.85,22.1,6.73,7.22,8.86,34.01,49.36,49.51,183,5,75.65,Yes,Dump Truck,5510,1.19,178,25.54,High,Recovery Center,35.55,79.42,9.3,58.82,48.1,64.23,6.49,364.79,69.57,Medium,Landfill
SWM_100069,Urban Zone,District_B,49,2024-09-01,08:49,Commercial,CP_8988,24.259143,85.501142,Mixed,Mixed Dry,547.64,9.7,27.93,82.5,39.86,3.85,2.34,20.05,11.77,7.08,7.89,31.97,53.01,17.69,193,9,46.26,No,Electric Vehicle,3672,26.61,50,5.37,Low,Waste Processing Unit,22.06,59.82,73.57,99.83,93.31,64.26,42.12,396.26,95.35,Low,Recycling
SWM_100070,South Zone,District_H,22,2024-10-21,01:10,Hospital,CP_9824,11.43175,79.887242,Paper,Cardboard,675.05,4.73,53.61,58.78,14.76,18.11,13.38,1.57,0.36,8.32,2.73,31.99,42.4,112.88,129,2,40.74,Yes,Compactor Truck,6033,26.35,133,35.16,Moderate,Transfer Station,84.19,18.61,80.26,45.82,48.3,13.35,8.06,447.65,62.09,Low,Composting
SWM_100071,South Zone,District_E,60,2025-06-02,21:34,Market,CP_4445,20.66867,89.155739,Glass,Jar,617.1,2.08,56.87,13.54,60.11,32.85,38.26,4.14,0.86,2.82,2.62,24.67,87.97,29.95,195,3,41.76,Yes,Electric Vehicle,3814,45.8,45,19.09,High,Composting Facility,77.67,6.54,48.76,3.36,6.27,90.64,13.92,338.16,52.28,Medium,Recycling
SWM_100072,Urban Zone,District_G,50,2025-01-12,00:02,Hospital,CP_5413,18.072956,94.095167,Metal,Steel,37.02,8.03,86.89,56.02,74.95,2.61,16.75,15.61,10.96,9.81,2.57,35.66,34.86,67.84,164,8,57.11,No,Dump Truck,3375,58.35,83,25.12,Moderate,Transfer Station,34.95,11.41,15.12,22.53,25.1,85.06,56.12,333.1,18.2,Low,Composting
SWM_100073,Urban Zone,District_E,28,2025-03-22,09:54,Market,CP_7447,32.944051,88.961615,Paper,Magazine,72.78,8.55,51.2,8.17,36.66,24.23,6.63,56.74,12.75,6.69,4.62,29.12,68.82,65.45,32,7,24.98,Yes,Electric Vehicle,6793,31.24,170,32.64,Low,Waste Processing Unit,45.92,5.2,78.63,20.14,25.86,16.47,33.02,463.78,64.73,Medium,Landfill
SWM_100074,West Zone,District_D,43,2024-11-15,11:48,Hospital,CP_5193,13.941557,93.457072,Organic,Crop Residue,706.07,10.47,25.3,45.12,78.8,38.6,1.09,3.91,6.96,9.09,5.39,31.44,27.91,78.81,221,1,85.77,No,Electric Vehicle,7265,23.44,88,31.47,High,Recovery Center,96.45,20.38,52.33,28.71,79.29,57.76,63.46,486.83,50.54,Low,Recycling
SWM_100075,West Zone,District_H,55,2024-09-12,11:14,Industrial,CP_2750,34.537612,83.457837,Plastic,PET,143.2,8.41,72.43,31.68,68.57,45.31,11.08,59.01,2.11,2.02,1.84,42.14,69.07,18.25,154,3,55.23,No,Electric Vehicle,10714,37.3,125,5.17,Low,Waste Processing Unit,88.24,80.36,50.52,96.71,41.78,98.41,66.79,395.42,24.08,Low,Energy Recovery
SWM_100076,Urban Zone,District_D,18,2025-03-12,10:04,Market,CP_7144,33.575905,80.397201,Mixed,Mixed Dry,146.54,0.35,52.58,52.74,57.55,44.51,3.18,43.89,2.81,8.58,8.19,32.6,73.27,37.72,81,1,57.69,No,Dump Truck,9812,49.48,99,19.45,Moderate,Transfer Station,35.78,49.42,82.82,33.52,17.38,71.2,82.6,96.36,32.59,High,Landfill
SWM_100077,East Zone,District_B,21,2025-03-28,06:09,Hospital,CP_7779,12.117188,78.090301,Glass,Jar,371.27,9.04,60.35,62.09,28.19,42.07,18.85,58.75,9.51,1.26,6.76,26.78,71.47,8.36,107,10,33.99,No,Auto Tipper,4276,51.49,148,10.63,Low,Waste Processing Unit,83.7,27.93,64.29,69.42,51.27,30.53,21.26,58.59,39.95,High,Composting
SWM_100078,Central Zone,District_E,45,2025-01-12,06:07,Residential,CP_3301,26.941721,95.21084,Paper,Newspaper,699.54,9.24,72.02,66.5,20.82,45.36,26.83,33.63,1.66,4.47,4.6,41.34,61.0,45.65,190,6,98.14,No,Compactor Truck,4016,7.53,87,18.06,Moderate,Composting Facility,4.2,73.99,91.81,28.0,85.83,29.22,91.08,462.22,97.56,Medium,Landfill
SWM_100079,Industrial Zone,District_D,44,2024-10-18,12:16,Hospital,CP_5243,8.52219,95.9215,Paper,Office Paper,586.8,3.8,75.5,28.15,69.82,5.63,28.15,32.44,1.45,2.42,0.12,30.66,42.59,71.8,339,1,43.78,Yes,Mini Truck,11522,18.7,110,30.24,Moderate,Waste Processing Unit,4.81,90.29,85.23,66.78,59.32,89.23,18.53,84.22,32.54,Medium,Energy Recovery
SWM_100080,North Zone,District_F,2,2024-12-23,02:05,Market,CP_8163,31.04277,69.005438,Organic,Food Waste,474.59,11.95,77.73,52.14,5.09,41.57,23.96,6.9,1.41,9.1,6.69,40.39,85.92,68.61,288,6,61.4,No,Dump Truck,10417,26.4,90,14.04,High,Recycling Plant,43.46,77.39,60.19,89.25,44.34,60.71,63.13,371.35,85.8,Low,Composting
SWM_100081,South Zone,District_B,35,2025-06-11,18:10,Commercial,CP_9413,14.885571,82.85855,Organic,Food Waste,101.3,4.74,46.45,65.22,76.04,30.03,29.74,30.38,9.51,0.71,2.54,27.77,55.44,5.48,323,8,31.2,Yes,Mini Truck,8060,17.33,75,38.92,Moderate,Waste Processing Unit,33.13,48.2,19.61,61.08,28.07,20.7,51.66,43.08,5.88,Low,Landfill
SWM_100082,Industrial Zone,District_B,12,2025-06-22,01:27,Hospital,CP_6567,14.352995,69.06492,Plastic,Plastic Bags,104.26,4.2,73.22,57.2,41.01,14.67,37.27,23.82,1.31,6.17,1.14,27.32,58.06,104.91,300,7,59.48,Yes,Electric Vehicle,10416,42.43,80,39.73,Low,Recovery Center,13.15,27.47,39.46,42.18,41.1,90.76,71.4,380.43,40.58,Medium,Recycling
SWM_100083,North Zone,District_D,21,2025-01-24,11:59,Institutional,CP_3465,31.889921,95.696755,Organic,Crop Residue,660.53,0.22,59.09,5.11,20.61,2.98,24.15,41.2,1.72,3.84,4.56,27.96,29.08,50.27,144,10,80.09,No,Auto Tipper,8499,5.19,172,5.05,High,Composting Facility,35.48,94.17,66.86,67.87,36.19,59.37,1.01,396.21,110.03,Low,Composting
SWM_100084,East Zone,District_D,50,2024-08-05,21:47,Commercial,CP_4377,25.764631,93.337259,Paper,Office Paper,584.7,1.62,81.71,6.64,42.72,7.11,0.47,25.32,4.43,4.86,5.77,19.18,29.23,67.04,122,2,47.45,Yes,Auto Tipper,10861,44.02,15,26.79,Low,Recovery Center,84.56,69.25,42.99,67.3,27.54,30.63,78.9,289.99,96.81,Medium,Landfill
SWM_100085,Industrial Zone,District_F,60,2025-01-28,21:00,Commercial,CP_4421,31.850249,92.869308,Organic,Garden Waste,734.98,5.29,32.1,58.22,29.69,30.05,28.22,41.3,5.62,1.67,4.31,21.85,86.76,41.51,185,3,32.36,No,Dump Truck,4817,2.5,60,26.54,Moderate,Recycling Plant,63.69,34.06,7.17,40.96,31.12,67.71,60.58,244.17,30.06,High,Recycling
SWM_100086,South Zone,District_G,2,2025-05-04,00:15,Institutional,CP_4417,36.653043,81.166047,Glass,Container,556.85,1.86,46.28,2.75,40.44,48.2,15.37,2.34,0.46,3.88,1.6,18.63,76.72,55.02,55,8,43.14,No,Electric Vehicle,4254,54.1,57,6.41,Moderate,Recovery Center,95.59,31.4,88.84,60.29,82.67,98.4,28.84,578.24,49.79,High,Composting
SWM_100087,East Zone,District_B,11,2025-02-14,08:53,Commercial,CP_2971,19.179845,77.871226,Organic,Fruit Waste,442.3,2.02,52.07,54.17,60.95,41.68,17.62,18.14,3.89,1.95,0.58,27.25,40.27,115.97,339,6,64.62,No,Electric Vehicle,4129,21.49,58,24.06,Low,Recovery Center,13.92,44.4,62.62,48.89,40.18,99.38,88.03,389.11,70.48,Medium,Composting
SWM_100088,Central Zone,District_B,30,2024-10-09,15:05,Residential,CP_1118,25.999154,73.838051,Glass,Container,328.21,0.67,45.42,54.3,18.22,48.2,36.38,43.33,8.0,8.7,1.31,39.34,29.36,95.31,245,7,42.06,Yes,Dump Truck,6904,52.75,84,37.87,Low,Waste Processing Unit,14.88,46.27,98.1,48.34,86.35,58.87,37.53,200.04,28.37,Low,Composting
SWM_100089,West Zone,District_B,42,2025-06-02,10:28,Hospital,CP_7384,30.092148,79.209675,Paper,Magazine,418.79,6.01,54.07,86.56,78.46,20.38,33.1,45.87,8.6,9.56,2.0,20.95,84.05,52.7,38,5,87.76,No,Mini Truck,3305,53.69,68,4.37,Low,Recovery Center,88.35,44.83,51.04,62.66,92.64,1.91,47.68,425.12,88.11,High,Energy Recovery
SWM_100090,East Zone,District_C,45,2025-04-22,10:50,Institutional,CP_1638,28.083441,71.898619,Plastic,PET,253.53,4.43,73.38,27.88,16.86,47.87,0.35,59.87,10.15,8.28,2.95,18.39,75.34,100.1,335,4,79.24,No,Dump Truck,11118,9.43,111,30.63,Low,Waste Processing Unit,76.89,65.85,76.61,84.59,61.36,8.86,48.76,83.48,51.87,High,Landfill
SWM_100091,East Zone,District_C,24,2025-07-14,03:31,Residential,CP_3660,19.806088,69.914285,Plastic,PET,292.08,1.51,73.7,94.77,5.79,47.76,20.9,17.97,1.15,5.01,7.95,37.09,23.77,8.75,284,4,52.23,No,Electric Vehicle,11245,18.42,100,10.83,Moderate,Recovery Center,28.1,80.35,92.92,40.51,90.61,32.15,47.64,166.58,78.65,Medium,Composting
SWM_100092,North Zone,District_F,2,2025-01-02,08:02,Institutional,CP_1560,36.390452,85.5013,Organic,Garden Waste,299.09,7.84,15.45,88.87,40.25,22.47,23.43,37.49,1.08,6.83,2.42,37.28,81.69,96.48,238,1,64.2,No,Auto Tipper,9604,31.69,48,7.43,Low,Recycling Plant,77.53,27.14,49.67,28.43,13.38,62.96,5.43,459.24,41.52,High,Composting
SWM_100093,West Zone,District_B,27,2025-04-27,15:16,Residential,CP_2841,8.003906,82.822745,Paper,Magazine,56.54,3.46,65.09,6.27,67.15,0.19,9.87,44.45,4.74,1.02,3.6,25.3,83.2,37.6,267,7,83.11,No,Compactor Truck,10883,53.62,168,18.49,Low,Transfer Station,90.99,37.73,96.41,8.93,68.7,49.38,38.76,394.32,85.94,Medium,Composting
SWM_100094,Central Zone,District_C,21,2024-09-19,00:46,Hospital,CP_9847,8.126535,72.84164,Glass,Broken Glass,576.18,8.06,87.11,76.1,76.06,35.13,11.92,6.32,11.73,6.44,0.48,27.72,91.76,60.05,344,2,54.62,No,Electric Vehicle,10359,28.0,55,9.94,Low,Composting Facility,36.87,36.98,5.24,76.76,41.65,82.22,85.03,158.72,80.6,Low,Composting
SWM_100095,East Zone,District_D,43,2025-03-22,05:16,Residential,CP_2553,21.696172,93.524545,Plastic,Plastic Bags,188.28,8.2,56.66,29.53,10.93,32.58,29.54,18.94,9.67,3.95,7.13,23.38,86.77,34.49,174,10,49.42,Yes,Compactor Truck,4706,4.43,69,6.24,Low,Transfer Station,51.59,26.76,83.55,1.47,37.91,33.73,1.93,109.65,52.57,Medium,Recycling
SWM_100096,Urban Zone,District_E,49,2024-08-12,14:14,Commercial,CP_6373,22.293073,79.724403,Mixed,General Waste,434.13,7.22,5.84,46.41,77.08,25.95,27.1,18.71,11.61,7.73,5.21,44.35,29.42,2.03,221,3,81.61,Yes,Electric Vehicle,11352,48.62,17,6.57,Low,Composting Facility,26.56,1.76,29.33,77.31,51.8,34.81,37.17,40.76,39.48,High,Energy Recovery
SWM_100097,North Zone,District_D,11,2024-12-22,06:55,Institutional,CP_6284,26.747304,96.251639,Plastic,PET,680.71,0.48,81.38,78.32,62.43,22.9,15.92,18.17,0.99,2.28,2.47,31.07,76.06,56.86,322,8,24.63,No,Dump Truck,4076,57.51,165,37.82,High,Waste Processing Unit,78.52,99.13,54.45,96.28,7.56,36.57,22.54,149.67,21.19,Medium,Landfill
SWM_100098,Urban Zone,District_E,35,2024-12-02,17:47,Institutional,CP_2930,26.049996,90.658334,Plastic,LDPE,471.07,1.93,73.95,63.6,31.05,33.71,10.4,20.71,13.76,2.91,4.7,42.03,73.08,7.46,293,6,31.78,No,Compactor Truck,5182,1.46,92,25.98,Moderate,Recovery Center,44.77,13.43,95.79,52.97,24.19,50.06,67.96,82.69,36.59,Medium,Landfill
SWM_100099,South Zone,District_F,49,2024-12-02,13:25,Market,CP_5306,31.401999,81.330281,Mixed,Mixed Dry,446.33,5.31,8.73,16.57,35.64,10.46,2.0,50.62,14.72,7.93,8.54,24.53,92.05,23.63,217,7,96.11,Yes,Auto Tipper,3068,59.69,29,29.05,Low,Waste Processing Unit,98.11,56.95,25.95,43.7,59.36,7.31,62.23,589.46,26.86,High,Energy Recovery
SWM_100100,Central Zone,District_C,56,2025-05-18,02:57,Industrial,CP_6030,30.985258,94.329065,Organic,Fruit Waste,756.09,11.53,49.32,97.73,60.58,8.08,19.08,43.1,3.71,6.41,6.67,22.39,62.38,92.6,253,9,59.91,Yes,Auto Tipper,3991,1.71,106,2.34,High,Composting Facility,35.7,92.62,22.87,63.44,22.21,32.17,84.8,448.16,15.97,High,Recycling
SWM_100101,West Zone,District_A,13,2024-10-01,07:23,Hospital,CP_6798,20.432359,68.845923,Mixed,Mixed Wet,395.09,8.02,15.07,28.89,31.83,45.98,39.73,2.69,11.42,3.72,3.92,38.37,88.88,114.11,318,9,66.17,Yes,Auto Tipper,6941,22.07,143,31.93,Low,Recovery Center,25.1,56.41,35.86,65.66,24.04,19.16,91.82,97.01,63.19,High,Recycling
SWM_100102,East Zone,District_B,44,2025-05-16,15:46,Commercial,CP_4707,14.404731,69.128969,Paper,Cardboard,48.09,2.27,78.68,28.25,76.04,29.08,17.46,34.81,7.75,7.59,2.82,27.53,87.06,113.57,306,10,91.4,No,Compactor Truck,5561,25.75,17,31.65,Moderate,Transfer Station,47.63,49.75,20.47,59.11,18.61,33.16,85.5,155.96,13.18,Medium,Landfill
SWM_100103,Suburban Zone,District_H,30,2024-12-23,18:42,Industrial,CP_3230,10.00122,95.282751,Metal,Iron,415.4,5.03,73.92,83.58,26.58,34.68,30.84,39.28,2.27,8.76,5.39,25.63,51.89,4.51,30,2,30.23,No,Auto Tipper,11946,46.17,84,2.0,Low,Recovery Center,41.66,52.25,5.46,97.31,22.61,30.42,30.39,169.03,5.17,Low,Recycling
SWM_100104,North Zone,District_G,9,2024-12-07,04:41,Commercial,CP_8879,29.150999,96.038519,Organic,Garden Waste,194.95,8.02,68.06,84.84,33.81,15.15,13.01,42.76,12.25,1.82,3.71,42.35,80.5,118.18,154,7,80.34,Yes,Electric Vehicle,7406,24.2,156,24.44,Low,Composting Facility,66.1,7.85,54.45,70.93,16.73,78.06,58.38,573.24,9.88,Medium,Composting
SWM_100105,West Zone,District_E,9,2025-04-18,11:27,Institutional,CP_3022,15.694458,85.445062,Organic,Garden Waste,251.32,8.63,69.52,10.25,41.11,25.44,14.77,55.98,12.41,6.97,7.14,30.47,89.07,83.35,135,8,78.32,Yes,Dump Truck,6365,51.84,7,12.41,High,Recycling Plant,80.71,19.52,34.53,33.56,97.85,85.65,70.12,447.15,69.64,Low,Recycling
SWM_100106,South Zone,District_H,15,2025-06-17,22:54,Hospital,CP_8180,35.465629,82.391504,Paper,Office Paper,316.8,2.12,71.83,73.44,30.75,1.26,33.56,0.69,10.56,9.7,4.38,24.34,72.87,98.06,93,9,63.71,No,Compactor Truck,2153,58.06,92,3.96,Moderate,Recycling Plant,50.48,71.85,86.26,17.93,80.0,55.27,39.66,113.76,104.51,Medium,Recycling
SWM_100107,South Zone,District_H,28,2025-05-14,09:32,Market,CP_3759,12.560923,76.983848,Paper,Magazine,246.24,10.48,62.18,79.67,20.04,31.24,22.87,49.97,13.59,0.12,6.74,19.4,61.16,34.52,179,4,44.54,Yes,Mini Truck,10884,21.82,158,25.61,Moderate,Composting Facility,33.4,73.27,40.45,6.84,78.38,28.58,43.28,423.85,43.23,Low,Energy Recovery
SWM_100108,Suburban Zone,District_G,4,2025-01-23,07:21,Hospital,CP_2723,9.640984,78.84371,Glass,Broken Glass,756.67,7.77,62.08,63.23,15.92,20.92,30.04,6.08,4.17,2.76,4.32,44.47,25.06,62.24,171,5,34.35,No,Electric Vehicle,11927,58.27,69,6.31,Moderate,Recycling Plant,40.36,73.79,70.46,42.27,34.65,39.76,26.43,154.99,60.55,High,Recycling
SWM_100109,Urban Zone,District_D,38,2024-12-11,23:08,Institutional,CP_4627,15.787479,76.336388,Organic,Fruit Waste,532.27,11.63,56.31,7.7,6.05,47.57,11.89,5.52,8.99,6.24,6.49,25.22,21.13,115.8,166,2,40.07,No,Auto Tipper,10939,40.89,149,28.85,Moderate,Recovery Center,61.0,31.29,27.11,59.77,86.61,94.67,10.59,126.7,113.64,Low,Landfill
SWM_100110,Suburban Zone,District_A,39,2025-07-12,14:29,Residential,CP_2615,29.359522,93.606821,Mixed,Mixed Dry,178.05,7.13,64.6,68.01,32.65,0.77,23.32,15.19,6.75,9.58,3.99,40.67,34.14,80.7,90,4,98.16,No,Auto Tipper,10892,7.01,112,2.32,Moderate,Recycling Plant,43.36,9.26,74.84,91.45,43.4,25.87,43.44,445.13,6.04,Medium,Recycling
SWM_100111,Urban Zone,District_H,37,2025-07-15,15:10,Market,CP_1610,25.094166,85.785459,Mixed,General Waste,517.4,3.06,65.69,9.14,15.94,43.87,29.55,0.82,3.73,2.14,2.71,24.68,24.69,55.07,251,1,78.62,Yes,Auto Tipper,3961,36.8,11,27.57,High,Transfer Station,8.11,95.15,83.85,80.51,82.3,93.27,54.43,152.16,75.93,High,Composting
SWM_100112,Suburban Zone,District_A,47,2025-07-06,14:55,Institutional,CP_5153,29.543563,89.399604,Paper,Office Paper,426.73,1.01,36.54,92.08,46.76,26.92,10.75,22.11,13.43,6.66,7.87,30.27,67.27,29.81,206,6,76.44,Yes,Dump Truck,8307,26.23,17,18.82,Moderate,Waste Processing Unit,64.93,93.63,6.4,82.47,29.24,44.39,2.19,208.59,62.8,Low,Recycling
SWM_100113,Central Zone,District_C,14,2024-11-10,05:32,Market,CP_9966,9.629106,82.241776,Mixed,Municipal Mixed,743.15,1.44,69.98,40.97,52.41,13.01,6.38,9.63,1.06,1.86,6.64,41.81,81.06,82.22,235,6,28.83,Yes,Electric Vehicle,2456,18.06,90,13.77,Moderate,Recovery Center,25.0,51.5,53.56,35.69,35.38,82.86,78.93,212.37,110.09,Low,Landfill
SWM_100114,West Zone,District_F,54,2025-07-29,21:53,Industrial,CP_2659,35.631635,77.475534,Mixed,Mixed Dry,296.45,6.17,85.0,87.63,8.21,19.64,22.13,30.19,2.91,8.59,6.77,40.62,84.41,89.8,237,6,55.14,No,Compactor Truck,7270,37.02,56,8.09,Moderate,Waste Processing Unit,67.36,17.93,69.39,22.96,11.76,16.53,0.2,442.49,89.23,Medium,Landfill
SWM_100115,Urban Zone,District_F,49,2024-12-05,20:53,Commercial,CP_3761,22.933067,72.679521,Paper,Office Paper,85.17,0.43,19.09,89.09,19.32,17.71,4.21,13.34,7.79,6.08,2.45,19.56,49.33,28.1,38,2,37.56,Yes,Auto Tipper,6087,57.63,134,25.42,High,Recovery Center,55.69,41.58,42.89,54.09,69.64,70.21,17.17,320.06,52.38,Medium,Composting
SWM_100116,East Zone,District_G,40,2024-11-20,10:50,Hospital,CP_2244,33.245282,86.311149,Metal,Steel,435.35,1.56,56.48,11.72,26.98,7.14,27.68,12.38,5.88,8.96,2.04,31.71,51.45,2.17,77,2,83.42,No,Dump Truck,3388,5.07,92,20.02,High,Transfer Station,56.07,62.84,68.86,25.33,1.0,72.34,53.57,508.23,99.46,Medium,Composting
SWM_100117,Suburban Zone,District_B,55,2024-12-15,04:15,Hospital,CP_5815,32.456459,82.067745,Plastic,PET,280.23,9.54,43.36,18.34,68.4,44.13,18.65,4.54,5.82,8.04,9.02,23.49,25.02,105.28,195,4,51.15,No,Mini Truck,5028,32.96,145,38.79,Low,Transfer Station,6.66,64.83,7.41,37.55,80.38,43.35,99.72,353.07,41.93,High,Recycling
SWM_100118,West Zone,District_D,16,2024-11-18,07:26,Commercial,CP_8214,14.383228,78.165095,Glass,Jar,310.58,1.01,36.41,46.42,57.82,32.84,28.35,0.5,3.27,6.62,4.84,18.14,80.34,92.74,104,1,63.87,No,Compactor Truck,1340,4.92,161,31.13,Moderate,Waste Processing Unit,58.37,78.2,75.17,80.3,51.8,14.03,67.12,387.47,90.36,Medium,Landfill
SWM_100119,West Zone,District_G,12,2025-01-02,15:52,Market,CP_7547,12.926549,73.654281,Metal,Copper,714.52,9.05,82.2,75.87,47.77,32.71,35.57,34.73,9.49,1.56,4.74,37.34,40.32,24.27,163,6,45.11,No,Electric Vehicle,7065,15.25,98,10.17,Low,Transfer Station,42.49,90.78,50.71,18.79,7.7,69.62,38.28,500.23,80.84,Low,Recycling
SWM_100120,South Zone,District_C,21,2025-03-11,04:16,Hospital,CP_5045,31.091002,75.886435,Paper,Cardboard,560.04,3.32,84.82,63.64,25.96,13.48,7.64,41.68,3.28,5.95,2.65,35.87,81.12,93.36,79,9,80.87,No,Auto Tipper,6136,12.08,31,5.36,High,Composting Facility,69.89,36.83,43.23,3.11,25.96,3.37,87.92,176.3,69.09,Low,Composting
SWM_100121,West Zone,District_H,18,2024-12-19,16:19,Market,CP_1871,9.1304,87.338574,Paper,Magazine,271.96,10.8,80.49,32.53,72.08,49.81,33.02,50.69,3.74,5.77,0.67,20.56,94.92,39.2,346,8,79.85,No,Auto Tipper,8146,48.59,21,34.6,Low,Recycling Plant,99.76,24.15,4.04,41.12,13.01,2.24,36.04,478.89,70.11,Low,Energy Recovery
SWM_100122,North Zone,District_F,31,2025-03-24,08:52,Hospital,CP_3422,17.070562,86.975918,Glass,Bottle,200.97,0.37,69.97,62.37,60.98,1.95,33.48,37.17,8.45,6.25,8.64,33.85,63.57,118.88,211,2,80.54,No,Auto Tipper,5128,27.1,12,28.88,High,Recovery Center,38.92,22.89,59.69,92.82,92.91,34.19,52.77,158.52,119.5,Medium,Recycling
SWM_100123,East Zone,District_G,14,2025-05-08,23:46,Hospital,CP_8407,36.452419,86.835759,Glass,Broken Glass,647.44,8.64,55.42,5.33,36.38,33.74,27.1,22.39,14.13,1.67,5.0,36.65,72.29,77.84,305,5,42.02,No,Compactor Truck,10336,10.22,135,26.17,Moderate,Composting Facility,59.93,17.94,70.51,45.52,66.78,83.74,16.97,50.72,94.6,Low,Energy Recovery
SWM_100124,Industrial Zone,District_A,40,2025-01-24,15:03,Residential,CP_6871,25.681225,88.289548,Mixed,Mixed Dry,673.76,9.67,86.68,53.59,39.08,20.09,6.15,34.36,4.16,9.21,5.83,34.01,46.62,6.24,66,10,22.54,Yes,Auto Tipper,7778,25.98,46,5.21,High,Composting Facility,60.68,88.1,88.29,65.9,21.12,86.3,88.61,150.13,89.8,High,Recycling
SWM_100125,East Zone,District_C,2,2024-11-30,08:27,Hospital,CP_9109,16.309067,91.276569,Metal,Aluminum,797.85,0.55,81.28,62.26,77.87,23.25,33.9,3.74,5.03,0.67,9.75,40.06,83.94,112.56,199,2,26.81,Yes,Electric Vehicle,10404,23.75,180,4.7,Moderate,Waste Processing Unit,21.08,22.94,46.91,26.86,10.1,16.75,14.73,584.92,92.32,Medium,Landfill
SWM_100126,Urban Zone,District_C,55,2025-03-17,03:55,Industrial,CP_3998,36.065082,80.752474,Mixed,Mixed Dry,237.13,9.62,32.73,29.94,18.6,6.48,10.26,21.32,10.11,0.63,2.11,39.84,31.02,41.12,189,6,89.17,Yes,Electric Vehicle,5128,10.14,132,5.14,Low,Composting Facility,48.45,30.24,56.34,80.38,13.71,58.07,50.55,120.68,76.76,Medium,Recycling
SWM_100127,West Zone,District_D,23,2025-04-23,09:35,Hospital,CP_2336,15.935572,82.147195,Glass,Broken Glass,84.17,5.62,31.05,82.24,4.56,20.93,18.34,43.5,8.61,6.67,7.77,41.28,43.54,64.56,261,2,87.21,No,Mini Truck,10931,59.38,20,35.8,High,Recycling Plant,37.15,19.52,48.94,74.16,49.26,48.32,83.82,242.39,103.88,Low,Energy Recovery
SWM_100128,South Zone,District_C,1,2024-12-17,10:25,Market,CP_1206,19.797339,77.51876,Paper,Newspaper,374.11,9.2,15.71,19.64,76.12,8.77,22.71,34.76,7.34,6.45,2.3,32.92,47.91,79.4,197,7,31.3,No,Mini Truck,10307,34.68,149,9.04,Moderate,Recycling Plant,27.86,21.87,18.28,82.57,28.57,92.71,96.99,359.91,21.45,High,Energy Recovery
SWM_100129,Urban Zone,District_C,35,2025-01-14,12:01,Commercial,CP_6656,18.861899,91.134236,Plastic,PET,306.56,1.23,52.33,84.51,63.67,8.76,26.91,13.23,3.27,8.74,2.5,25.11,20.05,104.48,109,10,83.41,No,Auto Tipper,3898,38.01,117,30.51,High,Composting Facility,15.2,45.83,35.12,9.38,48.61,92.07,4.01,203.22,28.87,Low,Recycling
SWM_100130,Urban Zone,District_A,40,2025-07-20,06:32,Residential,CP_9807,14.906253,94.344602,Plastic,PET,385.09,5.7,69.65,15.45,38.98,21.5,23.88,59.97,11.54,3.98,8.28,22.61,22.28,24.53,189,5,47.23,Yes,Dump Truck,3955,31.12,156,25.37,High,Composting Facility,91.06,50.99,50.13,5.02,3.49,55.12,43.82,509.94,23.48,High,Energy Recovery
